crc,take_type,allo_block,use_type,wap,time,mon_allo_m3,mon_restr_allo_m3,ann_restr_allo_m3,usage_est,mon_usage_m3,ann_allo_m3,sd_usage
CRC000183,Take Surface Water,A,irrigation,J39/0629,2013-08-31,44640.0,44640.0,525600.0,1314.0,,525600.0,1314.0
CRC000183,Take Surface Water,A,irrigation,J39/0629,2013-09-30,43200.0,43200.0,525600.0,7200.72,,525600.0,7200.72
CRC000183,Take Surface Water,A,irrigation,J39/0629,2013-10-31,44640.0,44640.0,525600.0,4099.68,,525600.0,4099.68
CRC000183,Take Surface Water,A,irrigation,J39/0629,2013-11-30,43200.0,43200.0,525600.0,26542.8,,525600.0,26542.8
CRC000183,Take Surface Water,A,irrigation,J39/0629,2013-12-31,44640.0,44640.0,525600.0,34637.04,,525600.0,34637.04
CRC000183,Take Surface Water,A,irrigation,J39/0629,2014-01-31,44640.0,44640.0,525600.0,51351.12,,525600.0,51351.12
CRC000183,Take Surface Water,A,irrigation,J39/0629,2014-02-28,40320.0,40320.0,525600.0,44255.52,,525600.0,44255.52
CRC000183,Take Surface Water,A,irrigation,J39/0629,2014-03-31,44640.0,44640.0,525600.0,22075.2,,525600.0,22075.2
CRC000183,Take Surface Water,A,irrigation,J39/0629,2014-04-30,43200.0,43200.0,525600.0,3994.56,,525600.0,3994.56
CRC000183,Take Surface Water,A,irrigation,J39/0629,2014-05-31,44640.0,44640.0,525600.0,210.24,,525600.0,210.24
CRC000183,Take Surface Water,A,irrigation,J39/0629,2014-06-30,43200.0,43200.0,525600.0,0.0,,525600.0,0.0
CRC000183,Take Surface Water,A,irrigation,J39/0629,2014-07-31,44640.0,44640.0,433440.0,43.34,,433440.0,43.34
CRC000183,Take Surface Water,A,irrigation,J39/0629,2014-08-31,44640.0,44640.0,433440.0,866.88,,433440.0,866.88
CRC000183,Take Surface Water,A,irrigation,J39/0629,2014-09-30,43200.0,43200.0,433440.0,8582.11,,433440.0,8582.11
CRC000183,Take Surface Water,A,irrigation,J39/0629,2014-10-31,44640.0,44640.0,433440.0,18681.26,,433440.0,18681.26
CRC000183,Take Surface Water,A,irrigation,J39/0629,2014-11-30,43200.0,43200.0,433440.0,23492.45,,433440.0,23492.45
CRC000183,Take Surface Water,A,irrigation,J39/0629,2014-12-31,44640.0,44640.0,433440.0,27220.03,,433440.0,27220.03
CRC000183,Take Surface Water,A,irrigation,J39/0629,2015-01-31,44640.0,44640.0,433440.0,27220.03,,433440.0,27220.03
CRC000183,Take Surface Water,A,irrigation,J39/0629,2015-02-28,40320.0,40320.0,433440.0,22018.75,,433440.0,22018.75
CRC000183,Take Surface Water,A,irrigation,J39/0629,2015-03-31,83520.0,83520.0,433440.0,11269.44,,433440.0,11269.44
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1989-06-30,85714.2,85714.2,145714.1,19.32,,145714.1,19.32
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1989-08-31,88571.3,88571.3,1042855.8,102.41,,1042855.8,102.41
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1989-09-30,85714.2,85714.2,1042855.8,16685.65,,1042855.8,16685.65
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1989-10-31,88571.3,88571.3,1042855.8,48925.18,,1042855.8,48925.18
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1989-11-30,85714.2,85714.2,1042855.8,73706.08,,1042855.8,73706.08
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1989-12-31,88571.3,88571.3,1042855.8,73667.33,,1042855.8,73667.33
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1990-01-31,88571.3,88571.3,1042855.8,96703.41,,1042855.8,96703.41
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1990-02-28,79999.9,79999.9,1042855.8,68656.04,,1042855.8,68656.04
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1990-03-31,88571.3,88571.3,1042855.8,40592.98,,1042855.8,40592.98
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1990-04-30,85714.2,85714.2,1042855.8,19339.76,,1042855.8,19339.76
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1990-05-31,88571.3,88571.3,1042855.8,14819.68,,1042855.8,14819.68
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1990-06-30,85714.2,85714.2,1042855.8,5078.43,,1042855.8,5078.43
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1990-08-31,88571.3,88571.3,1042855.8,587.18,,1042855.8,587.18
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1990-09-30,85714.2,85714.2,1042855.8,23623.97,,1042855.8,23623.97
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1990-10-31,88571.3,88571.3,1042855.8,48472.55,,1042855.8,48472.55
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1990-11-30,85714.2,85714.2,1042855.8,69856.38,,1042855.8,69856.38
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1990-12-31,88571.3,88571.3,1042855.8,90607.59,,1042855.8,90607.59
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1991-01-31,88571.3,88571.3,1042855.8,76112.62,,1042855.8,76112.62
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1991-02-28,79999.9,79999.9,1042855.8,63140.65,,1042855.8,63140.65
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1991-03-31,88571.3,88571.3,1042855.8,40263.55,,1042855.8,40263.55
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1991-04-30,85714.2,85714.2,1042855.8,13002.01,,1042855.8,13002.01
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1991-05-31,88571.3,88571.3,1042855.8,4759.98,,1042855.8,4759.98
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1991-06-30,85714.2,85714.2,1042855.8,4762.92,,1042855.8,4762.92
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1991-08-31,88571.3,88571.3,1045713.0,1920.87,,1045713.0,1920.87
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1991-09-30,85714.2,85714.2,1045713.0,17541.71,,1045713.0,17541.71
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1991-10-31,88571.3,88571.3,1045713.0,42508.95,,1045713.0,42508.95
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1991-11-30,85714.2,85714.2,1045713.0,48237.78,,1045713.0,48237.78
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1991-12-31,88571.3,88571.3,1045713.0,57967.49,,1045713.0,57967.49
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1992-01-31,88571.3,88571.3,1045713.0,66945.59,,1045713.0,66945.59
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1992-02-29,82857.1,82857.1,1045713.0,56810.54,,1045713.0,56810.54
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1992-03-31,88571.3,88571.3,1045713.0,45111.33,,1045713.0,45111.33
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1992-04-30,85714.2,85714.2,1045713.0,13467.78,,1045713.0,13467.78
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1992-05-31,88571.3,88571.3,1045713.0,2304.91,,1045713.0,2304.91
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1992-08-31,88571.3,88571.3,1042855.8,3402.08,,1042855.8,3402.08
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1992-09-30,85714.2,85714.2,1042855.8,14031.54,,1042855.8,14031.54
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1992-10-31,88571.3,88571.3,1042855.8,31692.98,,1042855.8,31692.98
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1992-11-30,85714.2,85714.2,1042855.8,48720.38,,1042855.8,48720.38
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1992-12-31,88571.3,88571.3,1042855.8,53154.22,,1042855.8,53154.22
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1993-01-31,88571.3,88571.3,1042855.8,68077.72,,1042855.8,68077.72
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1993-02-28,79999.9,79999.9,1042855.8,47659.01,,1042855.8,47659.01
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1993-03-31,88571.3,88571.3,1042855.8,32949.11,,1042855.8,32949.11
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1993-04-30,85714.2,85714.2,1042855.8,11308.25,,1042855.8,11308.25
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1993-05-31,88571.3,88571.3,1042855.8,1181.77,,1042855.8,1181.77
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1993-06-30,85714.2,85714.2,1042855.8,2421.55,,1042855.8,2421.55
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1993-08-31,88571.3,88571.3,1042855.8,7909.66,,1042855.8,7909.66
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1993-09-30,85714.2,85714.2,1042855.8,19890.51,,1042855.8,19890.51
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1993-10-31,88571.3,88571.3,1042855.8,48882.33,,1042855.8,48882.33
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1993-11-30,85714.2,85714.2,1042855.8,45703.72,,1042855.8,45703.72
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1993-12-31,88571.3,88571.3,1042855.8,52771.22,,1042855.8,52771.22
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1994-01-31,88571.3,88571.3,1042855.8,66658.22,,1042855.8,66658.22
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1994-02-28,79999.9,79999.9,1042855.8,52913.46,,1042855.8,52913.46
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1994-03-31,88571.3,88571.3,1042855.8,25792.68,,1042855.8,25792.68
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1994-04-30,85714.2,85714.2,1042855.8,14477.12,,1042855.8,14477.12
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1994-05-31,88571.3,88571.3,1042855.8,2633.4,,1042855.8,2633.4
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1994-08-31,88571.3,88571.3,1042855.8,13027.9,,1042855.8,13027.9
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1994-09-30,85714.2,85714.2,1042855.8,17147.84,,1042855.8,17147.84
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1994-10-31,88571.3,88571.3,1042855.8,35123.89,,1042855.8,35123.89
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1994-11-30,85714.2,85714.2,1042855.8,64916.25,,1042855.8,64916.25
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1994-12-31,88571.3,88571.3,1042855.8,73356.65,,1042855.8,73356.65
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1995-01-31,88571.3,88571.3,1042855.8,66634.11,,1042855.8,66634.11
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1995-02-28,79999.9,79999.9,1042855.8,47083.75,,1042855.8,47083.75
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1995-03-31,88571.3,88571.3,1042855.8,42293.7,,1042855.8,42293.7
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1995-04-30,85714.2,85714.2,1042855.8,11612.68,,1042855.8,11612.68
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1995-05-31,88571.3,88571.3,1042855.8,3667.23,,1042855.8,3667.23
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1995-08-31,88571.3,88571.3,1045713.0,9988.53,,1045713.0,9988.53
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1995-09-30,85714.2,85714.2,1045713.0,21304.83,,1045713.0,21304.83
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1995-10-31,88571.3,88571.3,1045713.0,39146.53,,1045713.0,39146.53
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1995-11-30,85714.2,85714.2,1045713.0,59110.86,,1045713.0,59110.86
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1995-12-31,88571.3,88571.3,1045713.0,67063.75,,1045713.0,67063.75
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1996-01-31,88571.3,88571.3,1045713.0,57065.12,,1045713.0,57065.12
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1996-02-29,82857.1,82857.1,1045713.0,54424.85,,1045713.0,54424.85
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1996-03-31,88571.3,88571.3,1045713.0,31846.96,,1045713.0,31846.96
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1996-04-30,85714.2,85714.2,1045713.0,14580.62,,1045713.0,14580.62
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1996-05-31,88571.3,88571.3,1045713.0,4474.91,,1045713.0,4474.91
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1996-08-31,88571.3,88571.3,1042855.8,5397.41,,1042855.8,5397.41
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1996-09-30,85714.2,85714.2,1042855.8,21537.22,,1042855.8,21537.22
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1996-10-31,88571.3,88571.3,1042855.8,39219.01,,1042855.8,39219.01
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1996-11-30,85714.2,85714.2,1042855.8,53167.88,,1042855.8,53167.88
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1996-12-31,88571.3,88571.3,1042855.8,74784.19,,1042855.8,74784.19
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1997-01-31,88571.3,88571.3,1042855.8,62370.26,,1042855.8,62370.26
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1997-02-28,79999.9,79999.9,1042855.8,44975.45,,1042855.8,44975.45
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1997-03-31,88571.3,88571.3,1042855.8,32228.64,,1042855.8,32228.64
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1997-04-30,85714.2,85714.2,1042855.8,16154.28,,1042855.8,16154.28
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1997-05-31,88571.3,88571.3,1042855.8,2360.22,,1042855.8,2360.22
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1997-08-31,88571.3,88571.3,1042855.8,12197.62,,1042855.8,12197.62
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1997-09-30,85714.2,85714.2,1042855.8,14886.73,,1042855.8,14886.73
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1997-10-31,88571.3,88571.3,1042855.8,48145.79,,1042855.8,48145.79
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1997-11-30,85714.2,85714.2,1042855.8,84109.41,,1042855.8,84109.41
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1997-12-31,88571.3,88571.3,1042855.8,80971.06,,1042855.8,80971.06
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1998-01-31,88571.3,88571.3,1042855.8,86164.29,,1042855.8,86164.29
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1998-02-28,79999.9,79999.9,1042855.8,76665.21,,1042855.8,76665.21
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1998-03-31,88571.3,88571.3,1042855.8,45105.92,,1042855.8,45105.92
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1998-04-30,85714.2,85714.2,1042855.8,21382.23,,1042855.8,21382.23
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1998-05-31,88571.3,88571.3,1042855.8,2006.68,,1042855.8,2006.68
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1998-08-31,88571.3,88571.3,959998.8,8380.84,,959998.8,8380.84
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1998-09-30,85714.2,85714.2,959998.8,27002.88,,959998.8,27002.88
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1998-10-31,88571.3,88571.3,959998.8,40420.08,,959998.8,40420.08
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1998-11-30,85714.2,85714.2,959998.8,47855.72,,959998.8,47855.72
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1998-12-31,88571.3,88571.3,959998.8,57446.86,,959998.8,57446.86
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1999-01-31,88571.3,88571.3,959998.8,62353.22,,959998.8,62353.22
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1999-02-28,79999.9,79999.9,959998.8,50789.38,,959998.8,50789.38
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1999-03-31,88571.3,88571.3,959998.8,37700.63,,959998.8,37700.63
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1999-04-30,85714.2,85714.2,959998.8,10926.96,,959998.8,10926.96
SCY850048B,Take Surface Water,A,irrigation,J39/0629,1999-05-31,91428.5,91428.5,959998.8,7281.22,,959998.8,7281.22
CRC000183,Take Surface Water,A,irrigation,J39/0630,2002-02-28,20160.0,20160.0,195840.0,8138.65,,195840.0,8138.65
CRC000183,Take Surface Water,A,irrigation,J39/0630,2002-03-31,44640.0,44640.0,195840.0,7740.73,,195840.0,7740.73
CRC000183,Take Surface Water,A,irrigation,J39/0630,2002-04-30,43200.0,43200.0,195840.0,1763.43,,195840.0,1763.43
CRC000183,Take Surface Water,A,irrigation,J39/0630,2002-05-31,44640.0,44640.0,195840.0,1383.77,,195840.0,1383.77
CRC000183,Take Surface Water,A,irrigation,J39/0630,2002-06-30,43200.0,43200.0,195840.0,280.64,,195840.0,280.64
CRC000183,Take Surface Water,A,irrigation,J39/0630,2002-08-31,44640.0,44640.0,525600.0,5576.62,,525600.0,5576.62
CRC000183,Take Surface Water,A,irrigation,J39/0630,2002-09-30,43200.0,43200.0,525600.0,15166.29,,525600.0,15166.29
CRC000183,Take Surface Water,A,irrigation,J39/0630,2002-10-31,44640.0,44640.0,525600.0,18106.07,,525600.0,18106.07
CRC000183,Take Surface Water,A,irrigation,J39/0630,2002-11-30,43200.0,43200.0,525600.0,23813.04,,525600.0,23813.04
CRC000183,Take Surface Water,A,irrigation,J39/0630,2002-12-31,44640.0,44640.0,525600.0,36815.22,,525600.0,36815.22
CRC000183,Take Surface Water,A,irrigation,J39/0630,2003-01-31,44640.0,44640.0,525600.0,34716.17,,525600.0,34716.17
CRC000183,Take Surface Water,A,irrigation,J39/0630,2003-02-28,40320.0,40320.0,525600.0,30823.11,,525600.0,30823.11
CRC000183,Take Surface Water,A,irrigation,J39/0630,2003-03-31,44640.0,44640.0,525600.0,19185.97,,525600.0,19185.97
CRC000183,Take Surface Water,A,irrigation,J39/0630,2003-04-30,43200.0,43200.0,525600.0,6282.42,,525600.0,6282.42
CRC000183,Take Surface Water,A,irrigation,J39/0630,2003-05-31,44640.0,44640.0,525600.0,2100.71,,525600.0,2100.71
CRC000183,Take Surface Water,A,irrigation,J39/0630,2003-08-31,44640.0,44640.0,527040.0,1451.34,,527040.0,1451.34
CRC000183,Take Surface Water,A,irrigation,J39/0630,2003-09-30,43200.0,43200.0,527040.0,10287.27,,527040.0,10287.27
CRC000183,Take Surface Water,A,irrigation,J39/0630,2003-10-31,44640.0,44640.0,527040.0,19908.54,,527040.0,19908.54
CRC000183,Take Surface Water,A,irrigation,J39/0630,2003-11-30,43200.0,43200.0,527040.0,28663.17,,527040.0,28663.17
CRC000183,Take Surface Water,A,irrigation,J39/0630,2003-12-31,44640.0,44640.0,527040.0,38400.94,,527040.0,38400.94
CRC000183,Take Surface Water,A,irrigation,J39/0630,2004-01-31,44640.0,44640.0,527040.0,36805.09,,527040.0,36805.09
CRC000183,Take Surface Water,A,irrigation,J39/0630,2004-02-29,41760.0,41760.0,527040.0,25000.79,,527040.0,25000.79
CRC000183,Take Surface Water,A,irrigation,J39/0630,2004-03-31,44640.0,44640.0,527040.0,17524.92,,527040.0,17524.92
CRC000183,Take Surface Water,A,irrigation,J39/0630,2004-04-30,43200.0,43200.0,527040.0,5610.08,,527040.0,5610.08
CRC000183,Take Surface Water,A,irrigation,J39/0630,2004-08-31,44640.0,44640.0,525600.0,3025.37,,525600.0,3025.37
CRC000183,Take Surface Water,A,irrigation,J39/0630,2004-09-30,43200.0,43200.0,525600.0,12231.5,,525600.0,12231.5
CRC000183,Take Surface Water,A,irrigation,J39/0630,2004-10-31,44640.0,44640.0,525600.0,20180.82,,525600.0,20180.82
CRC000183,Take Surface Water,A,irrigation,J39/0630,2004-11-30,43200.0,43200.0,525600.0,27672.62,,525600.0,27672.62
CRC000183,Take Surface Water,A,irrigation,J39/0630,2004-12-31,44640.0,44640.0,525600.0,27596.98,,525600.0,27596.98
CRC000183,Take Surface Water,A,irrigation,J39/0630,2005-01-31,44640.0,44640.0,525600.0,31851.76,,525600.0,31851.76
CRC000183,Take Surface Water,A,irrigation,J39/0630,2005-02-28,40320.0,40320.0,525600.0,26018.31,,525600.0,26018.31
CRC000183,Take Surface Water,A,irrigation,J39/0630,2005-03-31,44640.0,44640.0,525600.0,14531.63,,525600.0,14531.63
CRC000183,Take Surface Water,A,irrigation,J39/0630,2005-04-30,43200.0,43200.0,525600.0,8904.76,,525600.0,8904.76
CRC000183,Take Surface Water,A,irrigation,J39/0630,2005-08-31,44640.0,44640.0,525600.0,3671.96,,525600.0,3671.96
CRC000183,Take Surface Water,A,irrigation,J39/0630,2005-09-30,43200.0,43200.0,525600.0,7719.12,,525600.0,7719.12
CRC000183,Take Surface Water,A,irrigation,J39/0630,2005-10-31,44640.0,44640.0,525600.0,14940.64,,525600.0,14940.64
CRC000183,Take Surface Water,A,irrigation,J39/0630,2005-11-30,43200.0,43200.0,525600.0,27687.96,,525600.0,27687.96
CRC000183,Take Surface Water,A,irrigation,J39/0630,2005-12-31,44640.0,44640.0,525600.0,26967.94,,525600.0,26967.94
CRC000183,Take Surface Water,A,irrigation,J39/0630,2006-01-31,44640.0,44640.0,525600.0,38844.06,,525600.0,38844.06
CRC000183,Take Surface Water,A,irrigation,J39/0630,2006-02-28,40320.0,40320.0,525600.0,28638.16,,525600.0,28638.16
CRC000183,Take Surface Water,A,irrigation,J39/0630,2006-03-31,44640.0,44640.0,525600.0,16738.66,,525600.0,16738.66
CRC000183,Take Surface Water,A,irrigation,J39/0630,2006-04-30,43200.0,43200.0,525600.0,7945.09,,525600.0,7945.09
CRC000183,Take Surface Water,A,irrigation,J39/0630,2006-07-31,44640.0,44640.0,525600.0,98.86,,525600.0,98.86
CRC000183,Take Surface Water,A,irrigation,J39/0630,2006-08-31,44640.0,44640.0,525600.0,4975.93,,525600.0,4975.93
CRC000183,Take Surface Water,A,irrigation,J39/0630,2006-09-30,43200.0,43200.0,525600.0,16390.98,,525600.0,16390.98
CRC000183,Take Surface Water,A,irrigation,J39/0630,2006-10-31,44640.0,44640.0,525600.0,27464.69,,525600.0,27464.69
CRC000183,Take Surface Water,A,irrigation,J39/0630,2006-11-30,43200.0,43200.0,525600.0,28649.02,,525600.0,28649.02
CRC000183,Take Surface Water,A,irrigation,J39/0630,2006-12-31,44640.0,44640.0,525600.0,29428.75,,525600.0,29428.75
CRC000183,Take Surface Water,A,irrigation,J39/0630,2007-01-31,44640.0,44640.0,525600.0,25927.2,,525600.0,25927.2
CRC000183,Take Surface Water,A,irrigation,J39/0630,2007-02-28,40320.0,40320.0,525600.0,25738.84,,525600.0,25738.84
CRC000183,Take Surface Water,A,irrigation,J39/0630,2007-03-31,44640.0,44640.0,525600.0,19439.74,,525600.0,19439.74
CRC000183,Take Surface Water,A,irrigation,J39/0630,2007-04-30,43200.0,43200.0,525600.0,8271.49,,525600.0,8271.49
CRC000183,Take Surface Water,A,irrigation,J39/0630,2007-05-31,44640.0,44640.0,525600.0,4417.08,,525600.0,4417.08
CRC000183,Take Surface Water,A,irrigation,J39/0630,2007-07-31,44640.0,44640.0,527040.0,57.17,,527040.0,57.17
CRC000183,Take Surface Water,A,irrigation,J39/0630,2007-08-31,44640.0,44640.0,527040.0,3013.35,,527040.0,3013.35
